name,color1_ratio,color1_R,color1_G,color1_B,color1_H,color1_S,color1_V,color2_ratio,color2_R,color2_G,color2_B,color2_H,color2_S,color2_V,color3_ratio,color3_R,color3_G,color3_B,color3_H,color3_S,color3_V
395491,0.38285100467584987,39.58923559517464,52.45831269604871,64.55984810961529,209.0778660072552,0.386782392549056,0.2531758749396678,0.3449387084544421,103.3161172161168,127.96996336996328,149.4959706959716,207.9680497497447,0.3089036665327275,0.5862587086116534,0.27221028686970805,219.3056393594753,224.40914365281435,233.19076351821002,217.94688372248257,0.059544057188399065,0.9144735824243531
395492,0.5287694246115078,251.22914047507615,251.55554820353098,251.89280751670512,210.49052841433914,0.0026347200945186014,0.9878149314380593,0.2728545429091418,56.78960872352414,117.3198203976924,176.02642719691892,209.5411807615409,0.6773802114383983,0.6902997144977212,0.1983760324793504,205.3128531073451,211.61246468926535,225.34939971751393,221.13563668085467,0.08891324598727847,0.8837231361471135
395493,0.5332061303625285,37.837931432518204,40.49474777789511,62.68879141174654,233.5853736709371,0.39641631972142016,0.24583839769312368,0.2732812211485197,108.20427927928168,115.01396396396643,109.06036036036107,127.54291384155948,0.059207460120392186,0.4510351527998684,0.1935126484889518,236.14662849871905,237.09160305342652,237.7185114503768,203.9295831647952,0.0066123708333327815,0.9322294566681444
395494,0.3782409761057448,220.40197103180137,213.76511870986897,199.5916081827686,40.86476712565093,0.09442003967391956,0.864321455026672,0.36677399310851266,182.30437461491172,162.29374614910654,149.503388786198,23.39629198286832,0.17992429363256068,0.7149191161369087,0.25498503078574253,100.52614089498904,97.07820115197066,97.18032786885075,358.2228218966954,0.034298936697671,0.39422016037250607
395495,0.4246157754350311,137.80317080466847,147.8803469937244,154.60080765778733,204.00502185930443,0.10865167593626579,0.6062776770893621,0.42417121808713326,29.681688875572945,32.381045066637085,38.323850875874,221.2591604440872,0.22550348680491158,0.15028961127793725,0.15121300647783564,238.95254094918147,239.4447711045857,238.02561948760513,80.81089079621407,0.005926843214967162,0.9389991023709243
395496,0.4545929700770939,191.1211947156795,189.7310453762174,188.61746122916225,26.68616655211565,0.01310023982553012,0.7494948812379588,0.3390827126617013,167.8138862102217,129.2611378977821,82.50279652844813,32.885530974051335,0.5083672847841909,0.6580936714126342,0.20632431726120476,60.55178967374263,48.46024707000318,42.39214444092562,20.049188906328368,0.29990270032747957,0.23745799872055934
395497,0.8253141470501862,31.806105070089387,32.833729482861635,37.13321854355588,228.42572716473174,0.14345951367555135,0.14562046487668973,0.10119167220513454,235.33542080340126,234.7849396670027,235.25324576143146,308.95671475764914,0.0023391342217813555,0.9228840031505932,0.07349418074467921,91.7907223045965,92.46219021393682,86.98538445244786,67.35612623761668,0.0592329226553779,0.3625968243683797
395501,0.7154716608192914,30.83016782925592,31.96611184012511,32.21315928815873,190.7179598157294,0.04293249993058522,0.12632611485552442,0.17612953171583404,110.28831946132206,129.43065556905412,152.29131207331363,212.6557539108291,0.27580688642153905,0.5972208316600535,0.10839880746487457,228.2577115939954,227.7280048624723,228.2324874639057,302.8571428590851,0.0023206520727119427,0.8951282807607662
395502,0.485860103041168,32.35325599180226,31.415184655768385,34.7272213542725,256.9938576427771,0.09537292559966469,0.1361851817814608,0.37664938546764215,204.4372882809365,184.4396466703495,148.35654560264766,38.604803728825516,0.27431758242274784,0.8017148560036726,0.13749051149118982,239.2754610595467,245.43909315165277,246.76600493361337,190.62869509292554,0.030354845174406526,0.9677098232690721
395503,0.686952695894066,31.808383976203796,32.59351358052343,38.162615238351876,232.58639254447704,0.16650408318354282,0.14965731466020343,0.2085326218084276,73.2262843163929,79.45583038869438,68.41533025278363,93.85469496280712,0.1389514159238045,0.3115914917203701,0.10451468229750635,230.3409368635506,230.30210454851448,231.28920570266695,242.36038514631014,0.004267821972727253,0.9070164929516351
395504,0.7165896429475817,38.22200627233986,39.146671672754636,46.547661115773174,233.33626903009977,0.17886301145670397,0.18253984751283597,0.17650037984299824,149.70101336201418,129.8575912474198,95.5682898394812,38.00581146854603,0.3616055917512504,0.5870627974980949,0.10690997720942011,234.55529237599933,234.19792746115277,234.8854182087164,271.1886304896172,0.002926919656428953,0.9211192870930055
395505,0.669071669071669,39.24635525141297,39.95199841316883,43.71667658433968,230.52896054842836,0.10225665997968565,0.17143794738956739,0.278167554029623,17.80808201216477,78.27059244248564,79.88735248539066,181.5626086104884,0.7770850897152786,0.3132837352368261,0.05276077689870793,221.03458032066027,223.08173530337635,224.0776485381868,199.63636363604004,0.013580418383442327,0.8787358766203404
395507,0.4427975914775359,239.1018131101727,238.90411436540455,237.85965829846583,50.45052631580654,0.005195087379511122,0.9376541690595008,0.330631465184499,19.796962616818362,19.460514018695747,23.863551401869174,244.58477049604508,0.1845088901071342,0.09358255451713401,0.2265709433379651,50.947583390064196,64.12491490810359,81.86657590197416,214.42866578599512,0.377675408690989,0.3210453956940163
395508,0.42463170300530345,146.35397861408092,134.04832662130377,108.25843632828877,40.618752870673916,0.26029727819184095,0.5739371710356115,0.33282262816735414,43.110501151043536,43.58544359835693,41.91305117761047,77.03939008889105,0.03837043477537312,0.1709233082288507,0.24254566882734238,235.1841339155682,230.0257156719942,222.12032993691724,36.30819513824321,0.05554713135258047,0.9222907212375223
395514,0.5121452313986192,52.202695956065305,77.95307039440874,156.38492261607638,225.16999956871106,0.6661909915432035,0.6132742063375545,0.3086167220659678,23.413421706709784,23.881524440761893,25.014913007453544,222.46249353331936,0.06402146192819355,0.09809769806844527,0.17923804653541295,233.0328102710397,234.82310984308225,233.95007132667575,150.74103585657053,0.007624034845799064,0.9208749405611069
395515,0.6042499767506743,170.380530973451,145.27225856098184,115.43624470950374,32.58138293923628,0.3224798393926169,0.6681589449939255,0.33581326141541895,217.59124896150743,217.6944059817174,225.6394350595395,239.2309545110901,0.03566834891209684,0.884860529645253,0.05993676183390682,34.96198603568487,49.53762606671498,50.20170674941775,182.614538790482,0.3035697728326663,0.19686943823301079
395516,0.7642871752914706,27.944494995439396,27.947492372742097,35.31622330460924,239.97560373488827,0.20873489913084037,0.13849499335140877,0.15864184904888526,99.50232078391188,98.97086126869235,103.82207323362633,246.57311433589476,0.04672620969548069,0.4071453852299072,0.0770709756596441,208.74946921443777,207.9076433120989,209.76963906581818,267.1265678449804,0.008876383455734667,0.8226260355522281
395517,0.5349945828819068,34.422402159246445,35.45425101214076,37.43144399459382,219.4250347581121,0.08038807788932674,0.14678997644938754,0.28421812928855184,237.3199491740848,237.47369758576428,240.5359593392556,237.1315685501634,0.01337018454124321,0.9432782719186494,0.18078728782954134,138.37720000000013,127.74719999999994,135.74399999999898,314.8628410159988,0.07681901353691345,0.5426556862745103
395518,0.4234947309781347,78.5955487336724,73.18863063259374,77.38871834228303,313.3920695911627,0.06879420257501406,0.3082178381712643,0.41321201429831483,189.6248806514877,132.77803987644134,71.02184779555911,31.24179403872398,0.6254613447794837,0.7436269829470106,0.16329325472355044,233.67789623310745,231.99559346125312,232.63525230987506,337.1863117867824,0.007199237920972002,0.9163839067964998
395520,0.4477974828375286,164.19554798167925,161.30961763766118,142.5156033656367,52.013087500557845,0.13203734743442344,0.6439041097320755,0.27745995423340963,215.75378006873353,217.3731958762853,218.36374570446603,202.77156023709998,0.011952376193733379,0.8563284145273178,0.2747425629290618,84.89873417722379,106.5781168718537,126.32842032252053,208.60311813331316,0.32795222199031243,0.4954055698922374
395521,0.438733049395408,43.03935778793474,43.117069907469535,44.35957185863581,236.4682036985019,0.02976165042593966,0.17395910532798356,0.3076320556126695,188.75393920102186,175.21836702212897,157.52888747413934,33.990937218067586,0.16542728516848604,0.7402115262785172,0.25363489499192243,83.4763285024142,105.7696618357487,125.21990338164092,207.9567453465584,0.3333621393397987,0.491058444633886
395524,0.37922486720440685,205.18676073873092,204.22276405891552,204.93390744967877,315.73781078378175,0.00469814268885931,0.8046539636812977,0.37320480031477477,75.40147601476353,94.5219820769656,125.20790722192831,216.96622030676448,0.39778982264182366,0.4910114008703071,0.24757033248081842,30.594882390344125,35.949459631264574,43.417991099805064,214.94565150038937,0.2953409032671369,0.17026663176394144
395525,0.4451527102632303,196.60925105593202,184.6662202534158,171.18852374575263,31.811119351253637,0.12929568254622775,0.7710166708075765,0.3022104008071173,142.23839150227522,40.030197268582235,62.70440060697858,346.68940185761244,0.718569671339809,0.5577976137344126,0.2526368889296524,26.79687783626312,26.204211290608683,26.427300780549402,337.41500765550614,0.02211699994588203,0.10508579543632597
395526,0.5971823927388145,25.908272710338167,25.44916993102079,26.624696884928852,263.4330371306799,0.04415174974530809,0.10441057601932884,0.3586602444524877,228.79694170614715,229.63269424827178,240.33788713810824,235.65502212768402,0.04801966751637952,0.9425015181886598,0.04415736280869783,133.26289308175996,119.9408805031446,132.02515723270477,305.57454442450535,0.09996790757380586,0.5225995807127841
395528,0.48407300154892585,30.365561437729752,30.352187238781326,32.626358317072004,240.3528546926684,0.06970349115244966,0.12794650320420395,0.39127213953801604,218.26488812392765,218.1094664371737,217.97538726333062,27.788347205581317,0.001326373944455314,0.8559407377408927,0.12465485891305812,118.84954325631375,120.10746910263298,121.93014508328855,215.49973835688084,0.025265301085884023,0.4781574316991708
395531,0.8396247487156578,197.8428770949723,190.70264698057488,183.41560255388902,30.305284921009275,0.0729228908966867,0.7758544199802835,0.11656801429528703,201.0596407185631,133.69485029940395,2.6170059880255963,39.63196048753349,0.986983931838967,0.7884691792884827,0.04380723698905517,90.15869980879353,86.21351179095201,88.99617590822264,317.6801292406884,0.043758262111237047,0.3535635286619354
395533,0.5632022011857578,36.26979233318846,45.65708801116514,44.54604153335595,172.8986162836068,0.20560434506206532,0.1790474039653535,0.32041665301844147,238.3616021252633,234.15755594155425,230.03198119954595,29.71737690442137,0.0349453135549072,0.9347513808833855,0.11638114579580071,129.44438186426478,131.0180230920874,138.5046465784283,229.57883939949818,0.0654148791248901,0.5431554767781501
395535,0.36351047256361435,228.51047619047685,229.9485714285758,242.56523809523696,233.86074877179428,0.05794219326366087,0.9512362278244587,0.35502856153712997,130.16715328466978,146.40170316301777,160.2717761557167,207.64374040248507,0.18783483650794444,0.6285167692381047,0.2814609658992557,105.03144266337603,105.24075215783509,107.13563501849457,234.03164371498912,0.01964045254182051,0.42013974517056696
395536,0.4317970514012485,200.88707692307509,160.35569230769187,123.51246153846301,28.57001401771572,0.3851647232352374,0.7877924585218631,0.30023907557444546,80.66681406145632,100.65222197656436,116.42560247623423,206.46630022814406,0.30713853013624987,0.4565709901028793,0.267963873024306,229.77942998760983,223.79975216852492,216.62354399008845,32.72850576443955,0.05725441132059021,0.9010958038729797
395537,0.6976138828633406,38.523365647523256,40.35856326125196,44.72458364404909,222.2435113738283,0.13865345390087164,0.17539052409431016,0.21162689804772233,85.13393590797146,97.5172555464247,95.70049301561282,171.19737234996148,0.12698593258254656,0.38242060998597927,0.0907592190889371,217.7263157894711,216.67272727272749,215.54449760765482,31.0263157895248,0.010020920869877648,0.853828689370475
395538,0.5199423354156656,42.8271719038824,69.44731977818931,94.79482439925994,209.2653257216018,0.5482119179471073,0.3717444094088625,0.37049495434887075,241.78599221789952,240.15175097276364,237.5551232166011,36.82403433477589,0.017498404115510346,0.9481803616388217,0.10956271023546373,129.76754385964915,138.72368421052633,143.5350877192983,200.9684612934057,0.09591761901851752,0.5628826969384247
395539,0.5833333333333334,240.42762535477766,240.01229895931803,246.09271523178768,244.0983351485993,0.02470782715669854,0.9650694714972066,0.3454746136865342,169.92971246006394,185.91853035143785,204.13418530351444,211.95311040538002,0.16755876921150664,0.8005262168765273,0.07119205298013245,49.86046511627919,55.68217054263542,73.47286821705396,225.20682862770911,0.321375817683051,0.28812889496883903
395543,0.4513127971883399,194.0180943655453,192.50206138340232,183.27393495191214,51.53382080191784,0.05537710000073664,0.7608552720217463,0.34060367996692165,108.78467374810397,107.53732928679901,106.51229135053111,27.065108514202848,0.020888810153851863,0.4266065637180548,0.20808352284473847,26.41157476402836,25.05240933928478,25.148534525593604,355.7565789465122,0.05146097636687361,0.10357480299618964
395544,0.5050894085281981,137.580852093927,135.47772936335443,130.38749697409696,42.45778753693219,0.05228456584146678,0.5395327533095177,0.26541341892098425,26.99516296212066,27.486237475532164,28.162040769313805,214.74930911955096,0.04143441935730059,0.11043937556593648,0.22949717255081767,232.11481086841718,224.8799946723547,214.23348428342547,35.72389443811795,0.07703656013199607,0.9102541602683026
395545,0.7764359728796213,31.57376346922718,42.32355751805447,53.02415395262467,209.9311934004719,0.4045399857310822,0.2079378586377438,0.1587565562236152,177.67397260274333,167.503626107971,152.05318291699382,36.182592450468064,0.14420114162153844,0.6967606768735033,0.06480747089676346,242.47808922225693,242.75128306355373,243.41729174890685,222.54728877670794,0.003858405127679882,0.9545776147015955
395546,0.39190503989102937,123.12103650964764,120.00670585313588,115.91737726633367,34.06042775216804,0.05850876054596484,0.48282759415548093,0.32227411299215153,225.47609942640173,227.25339639728531,242.4635201770917,233.72254211995752,0.07006175913920014,0.9508373340278107,0.2858208471168191,46.525629394433494,42.58471308685108,48.32807892944848,281.17010563756975,0.11884117825129821,0.18952187815469992
395547,0.5168714168714169,236.2124861353338,235.17112977340724,229.3319600697128,50.919098173643306,0.02912854514252438,0.9263234750405247,0.35438165438165437,27.345050878828843,27.210915818678757,32.406105457903124,241.5491452993825,0.16031514943914296,0.12708276650158087,0.12874692874692875,123.17523809523739,120.73714285714358,125.85269841269871,268.5962517065762,0.04064716625129564,0.49353999377528907
395548,0.5444877171959257,40.516368638262335,41.477028885820246,48.47009628613094,232.75313193947233,0.16409556112527168,0.19007880896521936,0.36087477531455964,232.77295367759058,233.22729536774494,241.07255520507002,236.71544455248798,0.03442781581013778,0.9453825694316471,0.09463750748951467,133.02374169040888,135.3431465653695,143.81513137068558,227.10413611029298,0.07503653876629816,0.5639809073360219
395549,0.42577355066795985,34.25865236238705,39.071496803585674,41.81188919098655,201.76862012607376,0.18064806385806062,0.1639681929058296,0.3861026812251666,236.40265522543893,235.76702015703881,242.595887638635,245.5848358760497,0.02814914773727862,0.9513564221122941,0.18812376810687356,153.4124312614547,155.35794034327273,157.13614397600435,208.65210775982234,0.023697365993136932,0.616220172454919
395550,0.5623543838136112,46.892607937229826,46.80554949846733,49.7770388137521,241.75787484709483,0.059695984054074155,0.19520407377942,0.22093807480073574,167.23962813930333,167.13292632163973,168.5426668516773,244.5413385821048,0.008364294670133558,0.66095163471246,0.21670754138565299,241.9021077946144,238.80322535013778,235.70052341206406,30.01847669899246,0.025636752151890176,0.9486357168416252
395551,0.5996894114664216,37.858621600221774,39.14655400051855,41.06284658041974,215.88310917761078,0.07803221761361907,0.16103077090360682,0.23237093144867366,197.80684763334892,187.47947074068003,171.02428045288428,36.863957462147084,0.13539757344552755,0.7757131279739173,0.16793965708490477,84.65746169850632,88.98165311140639,83.01475316814891,103.48178907661774,0.06705764317265296,0.3489476592604172
395552,0.6517075758022217,33.837229280667074,32.548627752383126,38.58502509383431,252.80831716728076,0.15644404342802334,0.15131382389738945,0.28826944043374486,236.22883435585027,233.4470347648031,230.28476482619033,31.920251835886972,0.02516233695970376,0.9263875857092168,0.06002298376403336,119.1691176470575,119.74607843137188,122.93235294117565,230.80109417740383,0.030612244897963416,0.4820876585928457
395553,0.5283188285674817,26.2901496829937,26.215177462561556,27.003464278733148,245.70646766335042,0.029192062471496187,0.10589593834797313,0.28574388727724825,195.4987913947383,197.57142857141196,198.83260817018578,202.6979408357774,0.016766951890476407,0.779735718314454,0.18593728415527006,77.25171837265442,100.58591863273095,129.24651681218307,213.07322929171676,0.402291680441074,0.5068490855379728
395554,0.4169326755658735,25.36140595092803,25.34261353750692,25.782669218726852,242.5622775784663,0.017067886861780103,0.1011085067401053,0.3365496227510157,121.12976934684168,119.68764820004242,119.81396852769798,354.74439461888795,0.01190558815207439,0.47501870332094775,0.24651770168311085,197.9308416715735,184.70600353149015,152.87551500882955,42.38853544788225,0.22763166307100446,0.7761993791042098
395556,0.44877533258734303,231.8253220667605,225.8610610887841,219.66782102782702,30.565031618539365,0.0524425068432878,0.9091189100657274,0.34899912967798086,221.56992695528072,156.10154997327962,67.11526812755223,34.56792401903988,0.6970921593475181,0.8689016743344342,0.2022255377346761,73.31468961278529,57.73970497848288,67.81684081130999,321.179534736876,0.21244016330918636,0.28750858671680507
395557,0.7004176035978156,53.59374426710454,33.50357732526544,33.37341772152337,0.3862240407898412,0.3772889321709934,0.210171546145508,0.2625120462576293,117.33594323464573,103.59750428187206,92.61194029851,26.65967322137618,0.2107112471639933,0.4601409538613558,0.03707035014455509,229.0972222222225,226.63194444444585,224.7309027777791,26.123260437382783,0.019058805698692054,0.8984204793028334
395558,0.578358013709382,248.2243734732557,248.39527730026745,248.45942278115842,196.3741339542738,0.0009460269418308932,0.9743506775731703,0.2940714771597509,26.623131672589096,25.631672597857317,28.683096085416764,259.4950142864258,0.10638403464090719,0.11248272974673242,0.12757050913086704,121.60172272354242,113.75020508613535,114.66283839212232,353.02580712570335,0.06456748688714913,0.47686950087663693
395559,0.4777554457059047,244.9056281978475,245.2762933484964,246.7758953951316,228.10869961723654,0.0075788082717296755,0.967748609392673,0.43120212939323155,31.551146384488874,40.93398841017972,60.277021919887076,220.4019717049976,0.4765642797279726,0.23638047811720422,0.09104242490086371,186.55787589498726,128.83233890214814,30.251193317419975,37.84143222506452,0.8378455309254902,0.7315995133136756
395560,0.5417523652817771,28.71854832585491,34.66426239467965,48.92582188139296,222.34582002618978,0.41301858156874627,0.19186596816232535,0.28457424928013164,235.89838103497016,235.79994217983904,233.3219138479197,57.7075852789614,0.010921936707435577,0.9250916903332163,0.17367338543809133,175.71215351811975,164.07510068703849,150.60838663823637,32.186517935506004,0.14286869961612905,0.6890672686985089
